full_text,"sentimen (positif 1, netral 2, negatif3)",anies,ganjar,prabowo
Bismillah.  Mohon doa restunya saya masuk ke TimNas @aniesbaswedan dan @cakimiNOW simply mereka akomodir ide saya tentang pendidikan anak Indonesia 👍  Ya gw banyak ngeroasting Cak Imin tapi sekarang gua satu tim pemenangan AMIN 😁 pamit yes 🤭  ALL-IN BLUE CHIP INVESTMENT! AMIN!,netral,1,0,0
Cak Imin terlihat lebih mudah diajak kerjasama  sementara Prabowo cenderung bersikap individualis @tiyoons https://t.co/rgM9Rko4HE,positif,1,0,0
Cak Imin menonjolkan sikap yang lebih ramah dan santun  sementara Prabowo terkesan lebih tegas dan kasar @topimirinx https://t.co/G6FOg2gOf5,positif,1,0,0
,,,,
,,,,
@ainunnajib @cakimiNOW Cak imin ini IQ buat nyindirnya 199. Wkwkwk,netral,1,0,0
Walaupun Cak Imin NU  boleh jadi anggota kehormatan Muhammadiyah  Simak Diskusi Terbuka Muhammadiyah bersama Calon Pemimpin Bangsa selengkapnya di Youtube tvMu Channel.  #Pemilu  #Capres  #Cawapes  #Anies  #CakImin #Muhammadiyah  #tvMuhammadiyah   #Cerdasmencerahkan https://t.co/Z6GNaLbTBf,positif,1,0,0
Cak Imin memiliki kemampuan diplomasi yang lebih baik daripada Prabowo yang terkadang terlalu tegas @udahituajadah https://t.co/TyRvDwKxwN,positif,1,0,0
Cak Imin memberikan gambaran bahwa seorang pemimpin tidak perlu bersikap kasar untuk dipercaya @usernameikan https://t.co/hIfbV4gfsq,positif,1,0,0
Cak Imin menawarkan kepemimpinan yang lebih terbuka dan responsif terhadap masukan dari berbagai pihak @Ulfi_Rahmani https://t.co/CSrpOFZSLr,positif,1,0,0
Cak Imin menonjolkan kepemimpinan yang lebih humanis  sementara Prabowo terkesan lebih otoriter dan dingin @tmhiddlestan https://t.co/HqmKsdZoNi,positif,1,0,0
Deklarasi di GBK jadi perhatian Anies - Cak Imin  harapannya tetap lebih baik daripada yang lain @tichubasah https://t.co/15kgIdDVXR,positif,1,0,0
Hebat CAK Imin.,positif,1,0,0
Bukan S1   Bukan S2   Apalagi S3   tapi ESEMKA eh.... SMK. Tapi Tingkat Intelektualitasnya bisa mengalahkan MMD &amp; Cak imin menurut Survey indobarometer🤫. Hebat bngt ya sekolah Australia😉.,netral,1,0,0
DRAKOR MULU ! Pengamat Univ Esa Unggul J Ritonga: Hasto tak perlu cari teman senasib komunikasi kekubu Anies Cak Imin  indikasi Hasto sosok lemah  cengeng tak perlu nyinyir di media pihaknya banyak mengalami tekanan. @Jelli_cent @ch_chotimah2 @Bambangc5563 https://t.co/zg3R6hiB4f,netral,1,0,0
Cak Imin menunjukkan bahwa keberagaman pendapat adalah hal yang wajar dalam sebuah kepemimpinan  tidak seperti Prabowo yang terkadang otoriter @tweeting_animal https://t.co/5fAAln3YNK,positif,1,0,0
"Anies&amp;cak imin sdh berhasil menuntaskan libido""yg tertunda.Anies sdh membuktikan bs jd capres pasca gagal dlm konvesi demokrat cak imin berhasil membuktikan pd Yeny Cs klo dia bs jd cawapres.  Soal peluang menang?mereka sadar&amp; paham kok.yg d bawah aj blom bangun dr tidur 😄 https://t.co/T9VuSkdBzi""",netral,1,0,0
Anies - Cak Imin lebih baik? Mari kita kembali pada inti masalah netralitas aparatur @jsvshmys https://t.co/7zhn1VnoJX,netral,1,0,0
Anies dan Cak Imin terus menjadi pelopor netralitas di tengah pertarungan politik yang semakin memanas @Kaga19631 https://t.co/S8qbAR8n5f,positif,1,0,0
,,,,
Semoga netralitas Pemilu 2024 tetap terjaga Anies - Cak Imin lebih baik untuk Indonesia @timnonton https://t.co/FLegtX1HjM,positif,1,0,0
,,,,
,,,,
Cak Imin memberikan contoh bahwa keberagaman pendapat harus diakui  bukan diabaikan seperti yang dilakukan Prabowo @uzikcsd https://t.co/B4gq2268YS,positif,1,0,0
,,,,
Cak Imin memberikan contoh bahwa kepemimpinan bukan hanya tentang kekuasaan  tetapi juga tanggung jawab sosial @ukhty_zahra0609 https://t.co/MvjqrAGo0d,positif,1,0,0
Cak Imin bisa menjadi alternatif yang lebih baik dengan karakternya yang lebih tenang daripada Prabowo yang cenderung keras @Ucuucu13 https://t.co/VuBz8hC5GZ,positif,1,0,0
Cak Imin menonjolkan sikap yang lebih bijaksana dalam menjawab pertanyaan  tidak seperti Prabowo yang terkesan kurang sabar @tookanggambar https://t.co/SHYfQoqFuh,positif,1,0,0
Cak Imin: 1  Gibran: 0  deh Lebih oke emang Cak Imin @diyasndy  https://t.co/1dhGbtZPUK,netral,1,1,0
Nusuk banget nih .... Cak Imin bisa aja kalau bercanda 😂  Pamong Bukan Politisi https://t.co/5doYvYSh7b,positif,1,0,0
Cak Imin memperlihatkan bahwa seorang pemimpin harus bisa menjawab pertanyaan dengan tenang dan tidak tergesa-gesa @ksatriagila https://t.co/AeykfAE2V3,positif,1,0,0
Anies dan Cak Imin mungkin memberikan inspirasi bagi para pemimpin masa depan untuk tetap tenang dalam menghadapi tekanan @urbakugougf_zya https://t.co/FK6WqynotF,positif,1,0,0
Anies dan Cak Imin mungkin menjadi contoh bahwa kebijaksanaan dapat diwujudkan tanpa harus menunjukkan sikap yang kasar @unyugeraldine https://t.co/DyScG1yfmB,positif,1,0,0
Perintah Jokowi perlu diingatkan lagi Anies - Cak Imin tetap jadi pilihan yang lebih baik @TikLogis https://t.co/qk00XGNHhS,netral,1,0,0
Dalam setiap situasi  Anies dan Cak Imin mungkin menunjukkan bahwa kepemimpinan bisa tetap kuat tanpa harus menunjukkan sikap kasar @urdayaa https://t.co/WUezxFRpSf,positif,1,0,0
Respons Anies dan Cak Imin terhadap pertanyaan sulit menunjukkan kemampuan mereka dalam berkomunikasi dengan bijaksana @urparallelworld https://t.co/I05C1IIjOb,positif,1,0,0
Anies dan Cak Imin nampaknya memiliki kelebihan dalam mengelola situasi sulit tanpa menunjukkan sikap yang merendahkan @unstopable92 https://t.co/8JSHiUMeer,positif,1,0,0
Cak Imin mungkin lebih memahami arti dialog dan kerjasama dibandingkan Prabowo yang terkadang terlihat keras kepala @UdaraPantai https://t.co/roRmGTEP4p,positif,1,0,0
Cak Imin menonjolkan sikap yang lebih bijaksana dalam menjawab pertanyaan  tidak seperti Prabowo yang terkesan kurang sabar @tookanggambar https://t.co/BYDjjaWM5r,positif,1,0,0
"@BosPurwa Ada warning ""yg tersirat dari Cak Imin  jangan sampai mengundang penonton bola turun ke lapangan   apabila wasitnya curang... Semoga pada paham ya  itu guyonan tapi serius loh""",netral,1,0,0
Jangan sampai netralitas hilang Anies - Cak Imin lebih oke dibandingkan Prabowo @tijusmelon https://t.co/5wGoIfXjLu,netral,1,0,0
Terbiasa Orang Nomor Satu  Cak Imin Berpikir Keras Sebelum Terima jadi Cawapres Anies https://t.co/wBU3aGcRCQ,netral,1,0,0
@Mdy_Asmara1701 Cak Imin memang seperti yg Rocky Gerung bilang  “cerdas…!!”  beda dengan produk karbitan…awokawokawok…😂🤣,positif,1,0,0
Kejadian tersebut memicu pertanyaan  apakah kepemimpinan yang lebih tenang seperti Anies dan Cak Imin lebih dibutuhkan saat ini? @UnderwearFlyin https://t.co/jZCzPFpiqN,netral,1,0,0
Lomba Layang-layang Meriahkan Deklarasi Dukung Anies- Cak Imin https://t.co/7n0WRt81fh,netral,1,0,0
,,,,
Cak Imin menawarkan pilihan kepemimpinan yang lebih damai dan stabil dibandingkan Prabowo yang terlihat cenderung agresif @uda_yudha05 https://t.co/thn44fVhMM,positif,1,0,0
Hasil Ijtima' Ulama Memutuskan Mendukung Anies Baswedan - Cak Imin Sebagai Capres Cawapres 2024  Ikut 1komando 212  #freepalestine #savepalestine #fpi #hilmi #IBHRS https://t.co/zE9jyzDNnq,netral,1,0,0
Anies - Cak Imin lebih baik? Mungkin ini jadi bahan perbandingan di tengah 'keriuhan' deklarasi di GBK @sweetmathca https://t.co/I25584yswq,netral,1,0,0
Cak Imin lebih 'ngeh' sama masalah sosial @FarizMkhtr  https://t.co/yJ9X3GvUkw,positif,1,0,0
Wah  Kepala Desa deklarasi dukung Prabowo - Gibran Anies - Cak Imin  harapannya tetap jaga netralitas @TiknaMora https://t.co/006zaRpwpD,netral,1,1,1
Baleho Anies cak imin di beberapa tempat mulai di copot...tp yg lain ora di copot mas. Bawaslu yg adil ya jangan memihak salah satu paslon https://t.co/uCmqCnEaue,netral,1,0,0
Anies - Cak Imin lebih baik? Pernyataan ini mungkin jadi pertimbangan di tengah 'kehebohan' deklarasi di GBK @sweetcake666 https://t.co/fzGPcHlPec,netral,1,0,0
Netralitas aparatur perlu dijaga Anies - Cak Imin bisa jadi solusi yang lebih baik daripada Prabowo @tifarsyd https://t.co/5hh71tHqvO,netral,1,0,0
Cawapres Muhaimin Iskandar mengatakan  saat ini negara  seperti membiarkan korupsi merajalela. Hal itu disampaikan Cak Imin dalam Dialog Terbuka Muhammadiyah di Universitas Muhammadiyah Surakarta  Jawa Tengah  Rabu (22/11/2023). &lt; #CakImin #Korupsi   https://t.co/fsStSwUMsJ,netral,1,0,0
Anies dan Cak Imin tampaknya menjadi pelopor sikap yang lebih fokus pada kepentingan bersama @starbucksbelgia https://t.co/iDuOB8t0kV,positif,1,0,0
Respons Anies dan Cak Imin terhadap pertanyaan sulit menunjukkan kemampuan mereka dalam berkomunikasi dengan bijaksana @urparallelworld https://t.co/JPeGagMRDp,positif,1,0,0
@dapitnih Cak imin cuman pantun dilaporin ke bawaslu . Lah iki opooooo ????? Muka tembok langgar aja semuanya semoga jeblogh hasilnya,netral,1,0,0
Cak Imin menunjukkan bahwa kekuatan seorang pemimpin bukan hanya pada tindakan keras  tetapi juga pada kecerdasan emosional @kuloryann_ https://t.co/WABNpHddBx,positif,1,0,0
Cak Imin kayaknya lebih siap jadi Calon Wakil Presiden  deh @Dickysuherlan77  https://t.co/UfhxWT8mOB,positif,1,0,0
Anies - Cak Imin lebih baik? Mari kita lihat track record keduanya untuk membentuk pandangan yang akurat @teletubiespoh https://t.co/CL8YszxGqN,netral,1,0,0
Meskipun deklarasi di GBK membuat gempar  namun Anies dan Cak Imin tetap tenang dan fokus pada tugas mereka @kairoaja https://t.co/BAzYnNVS4Y,netral,1,0,0
Kualitas Gibran masih di bawah Cak Imin  sepertinya @dygprtm  https://t.co/X6cXzRClyQ,netral,1,0,0
@Yurissa_Samosir @AdeDhani9 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @MuhiqR @mustafaagus007 @choymarkochoy @AlbertKusen12 Iwak teri campur kemangi anis keren cak imin imbangi..penampilan nya mulai ngimbangi pa anis kerennn.,netral,1,0,0
Momen Istimewa di KPU: Salam Gibran-Kaesang ke Megawati  Pertemuan Prabowo dan Cak Imin https://t.co/ipbN6KmDqD #KPU #Pilpres2024 #Pemilu2024 https://t.co/3lYazlNVYf,netral,1,0,0
Kebalik..malah kualitas Mahfud turun dgn cara begituan.  Kalo Mahfud ke cak imin gini paham kan😂  https://t.co/1pMcmOwcLS,netral,1,1,0
Sure pay yang beredar menaikan suara Anies dan Cak Imin juga menjadi strategi  mereka  agar oponi publik terjadi 2 putaran tetap kita suarakan satu putaran AMIN banyak yg sangat panik saya ingatkan ke pendukung AMIN trs guangkan AMIN menang satu putaran jangan lengah✊,netral,1,0,0
Cak Imin berhasil menampilkan sikap yang lebih menghargai peserta wanita  berbeda dengan Prabowo yang terkesan kurang menghormati @kronkees https://t.co/RjW5uw5udB,positif,1,0,0
Cak Imin memberikan kesan positif dengan gaya bicaranya yang lebih bersahabat dibandingkan Prabowo @ustardjipol https://t.co/DUZ5mZSyfE,positif,1,0,0
Meski Klaim Survei Melonjak  Cak Imin Tetap Waspadai Potensi Kecurangan Pemilu https://t.co/eJS9U5uJem,netral,1,0,0
Cak Imin lebih terasa deket sama rakyat  ya @dickyprasetyo1_  https://t.co/cUzFT1QOi5,positif,1,0,0
Hah? Cak imin anggota muhammadiyah ni skrg? 😮,netral,1,0,0
Menanggapi tekanan antara PDIP dengan Timnas pemenangan AMIN  Calon Presiden @aniesbaswedan menyatakan sudah sedari dulu merasakan tekanan dari instrumen kekuasaan dan hukum.   Download #metrotvxtend di app store &amp; play store  #aniesbaswedan #cakimin #muhaiminiskandar #pdip https://t.co/6FWedpeiGp,netral,1,0,0
Cak Imin lebih terlihat serius  sementara Gibran @dkdjhm  https://t.co/mCYWgSlaLI,netral,1,0,0
Cak Imin atau Gimbran  nih? Yuk  bagi pendapat kalian @eslimonti  https://t.co/moy0mdPqLA,netral,1,0,0
"13 Tahun Mata Najwa CAK IMIN KE GIBRAN: Hidup tak semudah yang kamu kira"" . Pas3Njar . Iriana  75 M  R. Andika Dwi Prasetya  Jusuf Kalla  RS Indonesia  KDRT  Afi Nihaya  Cirebon  Interpol  Motaz  Asing  Jasuke  Kanjuruhan  Sore  Pandan https://t.co/04vj5EEAy6""",netral,1,0,0
@BangPino__ @cakimiNOW @aniesbaswedan Nomor #satu ini memang istimewa. Pasangan yg paling tepat unt bangsa  sekaligus ancaman serius bagi yg dzalim itu. Kapasitas &amp; kualitas capres spt Cak Imin ini hrsnya jadi standard unt bangsa ini jika ingin negara ini maju. Yg masih di bawah ini harusnya minggirlah jgn bawa2 ortu,netral,1,0,0
Cak Imin  jelasin visimu yang sederhana tapi mantap @fast_1976  https://t.co/Q7if4wTWTK,netral,1,0,0
MUNG SIJI.   Mau Pilih @aniesbaswedan  Monggo.  Mau Pilih Cak Imin @cakimiNOW  Monggo.  Mau pilih Nomor 1  Monggo. Mau pilih AMIN  Monggo.   Gitu aja kok repot.  Budal Guss!!   #AniesMuhaimin2024 https://t.co/DiYhoMzSjL,netral,1,0,0
Cak Imin lebih oke daripada Gibran  menurut kalian gimana? @fahrullutfi04  https://t.co/bhoA8AqK0k,positif,1,0,0
"Saya sedang membayangkan fikiran&amp;jawaban apa yg cak imin berikan bila para kyai nya bertanya setelah hadir di acara ini.  Seprti biasa cak imin slalu pnya jawaban kocak. Sy mencoba menebak aja jawaban cak imin.kira2 bgini Sing penting hadir.sing penting aku sdh cawapres ""🤣🤣""",positif,1,0,0
Cak Imin memperlihatkan bahwa seorang pemimpin harus bisa mendengarkan pertanyaan dengan sabar dan memberikan jawaban yang jelas @krtikazml https://t.co/WVCO55Jyib,positif,1,0,0
Cak Imin lebih mantap  Gibran agak kacau @dzydesztroy  https://t.co/S1XFOhuZ8v,positif,1,0,0
Keberhasilan Anies dan Cak Imin mempertahankan netralitasnya menunjukkan kapasitas kepemimpinan yang patut dicontoh @stareathy https://t.co/UW9tz9WVxx,positif,1,0,0
Cara elegan Pak Mahfud ke Cak Imin dengan memberikan peci NU. Bagi orang yg gak paham ini biasa aja tapi bagi kalangan NU...daleeem ini 😂. Dan cak imin paham itu. https://t.co/ksxzghLrnu,netral,1,0,0
Nomor Urut Pilpres 2024: Anies- Cak Imin 1  Prabowo-Gibran 2  Ganjar-Mahfud 3  https://t.co/ptE1m163Xz #PrabowoGibranIstimewa … #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/raJWb5qNTy,netral,1,1,1
Cak Imin lebih bersahaja daripada Gibran  kayak tetangga yang ramah @elllmaaaa  https://t.co/5aICNK4HMi,positif,1,0,0
Cak Imin menawarkan alternatif kepemimpinan yang lebih damai dan membumi @koyakoyago https://t.co/Nzem9b5nSK,positif,1,0,0
Cak Imin lebih charismatic dibanding Gibran @Dzakyalfriando  https://t.co/dMSSnRE1pi,positif,1,0,0
,,,,
@ainunnajib @cakimiNOW cak imin selesai ngomong  diajak tos dong sama pak anies. wkwk,netral,1,0,0
Baleho Anies cak imin di beberapa tempat mulai di copot...tp yg lain ora di copot mas. Bawaslu yg adil ya jangan memihak salah satu paslon tandai muka muka kacung penguasa  kyk gini mau kalian pilih  blm blm sdh r Curang    kalian dibayar oleh negara ya     hrs bertindak adil https://t.co/XBRWm3uycj,negatif,1,0,0
Cak Imin kayak lagu yang easy listening  Gibran kayak lagu yang bikin pusing @faizkuy  https://t.co/31KZmpKiah,positif,1,0,0
Kayaknya Cak Imin lebih cocok jadi calon wakil presiden  deh @dinologize  https://t.co/RzNYl1AlQx,positif,1,0,0
Terbiasa Orang Nomor Satu  Cak Imin Berpikir Keras Sebelum Terima jadi Cawapres Anies https://t.co/ClrQ5U7NWA,netral,1,0,0
Mode Lengkap! Anies Cak Imin Umumkan 700 Orang Timnas AMIN https://t.co/SDalsj6lTy,netral,1,0,0
Cak Imin lebih oke  deh  dibandingkan Gibran @fandi_haikal  https://t.co/Cv2ZKX9JVi,positif,1,0,0
Cak Imin lebih oke  dialognya jelas  ga bikin mumet kayak Gibran @easysurfer__  https://t.co/9qJyi8uCsx,positif,1,0,0
Cak Imin  kayaknya lebih enjoy diajak diskusi @fathboiii  https://t.co/jbZSf6ts8W,positif,1,0,0
Cak Imin  lebih oke deh  gaya bicaranya kena @fatamawa13  https://t.co/SYZfvPQTdC,positif,1,0,0
,,,,
Cak Imin keliatannya lebih bisa dipercaya  deh @fajri_nanang  https://t.co/4r4io0fy91,positif,1,0,0
Gibran ngomongnya belibet  Cak Imin lebih nyantai @dymsa_  https://t.co/IvENB0Rhll,positif,1,0,0
Dialog pepesan kosong Gibran  Cak Imin lebih oke @Dzuel666  https://t.co/ww22V1bSeM,positif,1,0,0
@aniesbaswedan @de_folder Cak Imin Optimis Bisa Menang Satu Putaran  Punya Data Survei Investigatif  https://t.co/ZOtpZTkh3i  https://t.co/ZOtpZTkh3i,netral,1,0,0
,,,,
Cak Imin lebih oke  Gibran kurang greget nih @DyandraRifky  https://t.co/rPMvAJtK0s,positif,1,0,0
Rata rata mereka tau kok di akar rumput nama Anies cak Imin atau AMIN itu terpopuler dan mereka akan mendapatkan suara  tapi bagi kaum telmi ngak paham paham bahwa hanya kelihatan aja  di permukaan mereka dukung sana di akar rumput dukung AMIN🤣,netral,1,0,0
Dapat video ini  pemilu mulai terasa panas sepanas matahari  para ahli tepa tipu mulai ngakali politik tidak jujur Seperti dibawah ini ------ Baleho Anies cak imin di beberapa tempat mulai di copot...tp yg lain ora di copot mas. Bawaslu yg adil ya jangan memihak salah satu paslon https://t.co/OkVPZPF2eQ,negatif,1,0,0
Cak Imin lebih greget daripada Gibran @e2rd__  https://t.co/G1D2D2xugf,positif,1,0,0
Cak Imin lebih konsisten dan punya visi yang jelas @Farenfae  https://t.co/6dnFoU56BL,positif,1,0,0
Cak Imin lebih 'ngeh' sama kebutuhan rakyat @FarhanHamza15  https://t.co/9qJyi8uCsx,positif,1,0,0
"Captain Timnas Pemenangan AMIN (Anies Baswedan-Muhaimin Iskandar atau Cak Imin)  Muhammad Syaugi Alaydrus membeberkan strategi menghindari 'black campaign' atau kampanye hitam dengan mengandalkan prestasi capres-cawapres.   Capres-Cawapres sudah menyampaikan kita tidak perlu… https://t.co/Wjb2kTDS3r""",netral,1,0,0
Kualitas Gibran kalah saing sama Cak Imin @DzackoA  https://t.co/yVxy8VeVwP,positif,1,0,0
@IwanIwanely72 @cakimiNOW @aniesbaswedan Kode keras cak imin,netral,1,0,0
Cak Imin lebih 'grounded'  lebih dekat sama rakyat @Farid88119847  https://t.co/tqOdtuU2Bd,positif,1,0,0
,,,,
Cak Imin lebih enjoy  Gibran kayaknya kesel terus @elusivedreamm  https://t.co/sMSFFW4IYG,positif,1,0,0
@Yurissa_Samosir @AdeDhani9 @aking_adit @chaidar_2000 @Kang_Toniee @choymarkochoy @NohCeukenohhh @mustafaagus007 @MuhiqR @AlbertKusen12 Cak Imin klo menurut saya memberi kode kode  jika ada pihak pihak yg curang ... semua pendukung Amin akan turun protes. Begitu kira kira,netral,1,0,0
Cak Imin lebih enak didengerin  dialognya ga bikin bingung @dimplecrack  https://t.co/U7ecwXKRe2,positif,1,0,0
,,,,
Cak Imin lebih asik daripada duo Gibran-Bolot  selalu ada bahan tawa @epiphyllum1706  https://t.co/ibyydAcHm0,positif,1,0,0
Kalo Pak Mahfud nyenggolnya bilang melangkah ke puncak harus melalui tangga satu persatu Kalo Cak Imin bilannya kalo hidup itu tak semudah yang kamu kira Hiyaaa  disenggol kiri kanan  mana Pak Bowonya ikutan nyengir pula 😭 https://t.co/68G0VUOLhG,netral,1,1,1
@IwanIwanely72 @TerongU72356816 @cakimiNOW @aniesbaswedan Analogi cak Imin keren dan langsung ke jantung kekuasaan 👍,positif,1,0,0
Anies dan Cak Imin mungkin memiliki cara tersendiri untuk menjaga netralitas  tanpa harus menggelar deklarasi di stadion @kadalkelilipan https://t.co/fMPRnIT5EE,netral,1,0,0
Gibran nggak greget  Cak Imin lebih mantap @dyingissafe13  https://t.co/kenbJUfgup,positif,1,0,0
Cak Imin keliatan lebih oke dibanding Gibran  ya gak? @dwrisaf  https://t.co/4r4io0g5Yz,positif,1,0,0
,,,,
,,,,
Netralitas di tingkat desa menjadi fokus perhatian  dan mungkin  kita dapat memetik inspirasi dari kepemimpinan Anies dan Cak Imin @jenourlv https://t.co/lTjkqd5Fpf,netral,1,0,0
Cak Imin Sebut Anies Gubernur DKI Paling Sukses  Ini Alasannya https://t.co/XgrhhWmIsc,positif,1,0,0
Cak Imin lebih nendang  Gibran kurang greget @dzhak_  https://t.co/z2JMwUBxPy,positif,1,0,0
Cak Imin keliatannya lebih siap jadi pemimpin  deh @faqihfatoni  https://t.co/MjDMjsCCtl,positif,1,0,0
,,,,
,,,,
Cak Imin lebih mencuri hati  sederhana tapi manis @evanwongkar  https://t.co/NxlBT2GoHU,positif,1,0,0
Di Depok Baliho yg ada gambar Anies dan Cak Imin hilang.... Gak mungkin pelakunya Pemerintah Kota  ini pasti oknum bayaran..,negatif,1,0,0
Cak Imin lebih kece dari Gibran  kayak motor trail di tengah hutan @ennaenienn  https://t.co/IJNWJSJbGD,positif,1,0,0
Yang ngelaporin pantun Cak Imin dan Prof Mahfud tempo hari ada minat ngelaporin ini ga ya?  Bukannya Kepala Desa termasuk yang dilarang berkampanye dan memihak salah satu Paslon?  @bawaslu_RI  @KPU_ID,negatif,0,0,0
Gimana nih Mas Hasto  Nasdem sudah membantah  ada Cak Imin juga membantah sekarang justru capres Anies Baswedan yg membantah.🤦 https://t.co/PB1XV8dtSl,negatif,0,0,0
,,,,
,,,,
Istri Cak Imin Keliling Jabar Sosialisasikan Visi AMIN   Rustini Murtadho istri cawapres Muhaimin Iskandar bersafari ke sejumlah wilayah di Jawa Barat  menyosialisasikan visi keberpihakan AMIN untuk pemberdayaan perempuan dan anak  https://t.co/vqrEenCqNe https://t.co/vqrEenCqNe,netral,1,0,0
Dulu Dukung Prabowo  Cak Imin Bersyukur Ijtima Ulama Kini ke Amin - https://t.co/4uAtEBQRR8,netral,1,0,1
Cak Imin  kayaknya punya charisma yang lebih kuat dibanding Gibran @dickyharmanto_  https://t.co/nFYm9KBCzP,positif,1,0,0
